event_n,event_clusters,n_hits,energy_value
662,0,17851,142.818
662,17,2,0.096
662,144,606,74.651
663,0,18167,147.404
663,14,568,74.654
664,0,18116,146.478
664,33,538,74.165
665,0,18023,146.043
665,32,543,72.439
666,0,17904,146.041
666,3,522,70.761
667,0,17955,146.057
667,86,548,73.375
668,0,18011,144.894
668,44,542,73.791
669,0,17999,144.712
669,25,553,73.827
670,0,18194,147.067
670,18,526,71.17
671,0,17989,145.334
671,1,5,0.103
671,119,514,75.966
672,0,17895,145.271
672,44,3,0.053
672,196,620,73.74
673,0,17990,144.548
673,14,1,0.063
673,40,514,72.408
674,0,17917,145.512
674,51,538,73.275
674,280,13,0.514
675,0,17936,145.405
675,281,1,0.015
675,287,5,0.08
675,312,555,74.634
676,0,17951,145.025
676,130,485,70.251
677,0,17695,141.909
677,32,553,72.215
678,0,17808,142.874
678,32,1,0.024
678,78,2,0.019
678,88,3,0.019
678,111,540,70.625
679,0,18159,146.78
679,22,625,74.445
679,72,2,0.033
680,0,18137,146.24
680,312,536,73.846
681,0,18064,145.815
681,209,599,73.094
682,0,18060,146.964
682,22,510,69.804
683,0,18022,145.395
683,209,509,72.69
684,0,17695,142.625
684,230,563,75.063
684,284,1,0.026
685,0,18240,147.835
685,46,508,72.379
686,0,17913,145.848
686,152,561,71.706
686,178,3,0.051
687,0,18044,144.517
687,31,521,74.21
687,421,1,0.114
688,0,18005,144.996
688,34,1,0.023
688,47,519,73.505
689,0,18251,148.621
689,1,5,0.117
689,12,683,76.694
690,0,18121,146.889
690,90,502,74.072
691,0,18110,145.942
691,32,1,0.006
691,39,511,74.616
692,0,18146,145.567
692,2,2,0.046
692,242,515,73.404
693,0,17904,146.191
693,15,1,0.018
693,16,1,0.009
693,35,592,74.753
694,0,17883,143.645
694,25,535,73.852
695,0,17717,142.191
695,20,587,75.448
695,100,4,0.024
696,0,18052,145.355
696,72,528,71.479
697,0,17872,145.324
697,129,550,73.357
698,0,18056,144.749
698,31,526,72.814
699,0,17986,145.309
699,146,525,72.113
700,0,18178,146.61
700,32,571,74.988
701,0,17997,145.755
701,88,509,73.004
702,0,17775,143.315
702,6,2,0.02
702,35,523,72.432
703,0,17936,145.431
703,23,630,74.104
704,0,17953,145.127
704,57,509,72.299
705,0,18091,145.652
705,21,587,71.928
706,0,17935,144.768
706,118,498,71.55
707,0,17874,142.998
707,198,604,71.955
707,350,1,0.026
708,0,18048,146.481
708,73,2,0.037
708,210,526,72.043
709,0,18125,145.754
709,100,586,70.743
710,0,18077,147.023
710,48,4,0.025
710,111,538,75.337
711,0,17774,144.145
711,72,501,73.538
712,0,17973,146.074
712,38,524,76.537
712,73,1,0.006
712,559,2,0.126
713,0,18184,147.936
713,42,523,71.159
714,0,17869,143.868
714,9,2,0.019
714,40,560,70.465
715,0,18034,145.825
715,32,1,0.015
715,102,543,72.989
715,246,1,0.028
716,0,18237,149.092
716,66,571,75.586
716,320,5,0.186
717,0,17912,145.948
717,28,615,75.501
717,265,1,0.061
718,0,17965,144.855
718,140,521,70.516
719,0,17744,144.454
719,61,1,0.006
719,151,570,71.22
720,0,17888,145.258
720,13,645,73.138
720,37,1,0.063
721,0,18166,146.983
721,76,579,75.498
722,0,17956,145.418
722,19,547,70.932
722,122,2,0.014
723,0,17886,144.347
723,34,1,0.028
723,42,618,71.416
724,0,17891,144.41
724,169,1,0.048
724,245,560,74.019
724,600,1,0.1
725,0,18072,146.828
725,75,484,72.55
726,0,17959,144.701
726,76,557,74.987
727,0,18039,144.535
727,25,583,70.207
728,0,17757,144.409
728,35,525,73.888
729,0,17853,145.416
729,50,5,0.065
729,205,524,74.817
730,0,18050,146.625
730,90,3,0.06
730,119,521,71.046
731,0,17858,145.006
731,105,526,74.48
732,0,18150,146.718
732,53,525,74.674
733,0,18045,145.89
733,32,623,75.523
734,0,17901,144.001
734,40,528,71.315
735,0,17927,145.58
735,37,484,72.821
736,0,17971,144.864
736,12,1,0.006
736,49,499,71.353
737,0,17840,144.498
737,252,543,69.826
738,0,17775,143.923
738,1,4,0.035
738,44,554,76.59
738,530,5,0.036
739,0,17965,144.397
739,29,1,0.078
739,121,557,76.983
739,137,4,0.025
740,0,17717,143.49
740,296,5,0.116
740,388,1,0.007
740,407,552,73.637
741,0,18169,148.112
741,65,1,0.019
741,125,1,0.011
741,239,602,76.484
742,0,18208,148.056
742,30,520,72.593
743,0,17873,144.021
743,61,523,73.518
744,0,18053,145.095
744,18,2,0.018
744,236,489,74.686
745,0,17971,146.017
745,39,553,75.839
746,0,18203,145.486
746,129,495,74.678
747,0,18007,147.424
747,95,585,73.319
748,0,17948,144.939
748,66,532,76.734
749,0,18055,147.958
749,52,579,75.645
750,0,17968,146.445
750,11,7,0.045
750,64,536,70.065
751,0,18439,149.944
751,41,553,74.011
752,0,17848,143.504
752,79,525,74.673
753,0,17907,144.724
753,119,564,74.069
754,0,18061,146.101
754,96,510,70.487
754,105,1,0.033
755,0,18154,148.334
755,33,505,71.059
756,0,18077,146.651
756,4,2,0.072
756,70,4,0.139
756,110,547,74.785
757,0,18127,146.461
757,32,541,72.597
757,48,1,0.019
758,0,17994,146.768
758,161,550,75.197
758,294,4,0.026
759,0,18125,146.595
759,99,1,0.011
759,167,672,73.052
760,0,18252,148.341
760,42,632,71.432
761,0,17981,147.203
761,54,574,76.013
762,0,18026,146.766
762,39,556,76.057
763,0,18119,146.09
763,37,2,0.032
763,120,1,0.006
763,133,515,73.637
764,0,17780,144.932
764,45,2,0.034
764,144,504,75.467
765,0,17806,143.913
765,30,530,73.163
766,0,18149,145.785
766,35,500,74.823
766,93,2,0.022
767,0,17814,144.369
767,17,562,72.336
767,43,1,0.018
767,243,3,0.058
768,0,17975,145.857
768,45,567,76.109
769,0,17838,144.377
769,17,2,0.087
769,20,4,0.025
769,25,544,74.503
770,0,17903,145.588
770,17,524,68.449
770,19,1,0.083
771,0,17945,144.518
771,74,534,75.977
772,0,18078,147.115
772,33,610,75.367
773,0,18251,149.008
773,22,547,75.996
774,0,17945,142.984
774,39,560,76.33
774,78,1,0.026
775,0,18079,146.871
775,25,556,69.069
776,0,17975,144.319
776,26,541,77.428
776,81,2,0.012
777,0,17812,144.716
777,36,653,71.958
778,0,17851,144.906
778,72,523,73.02
779,0,17935,145.409
779,34,521,78.706
779,83,1,0.022
780,0,17997,145.959
780,44,1,0.011
780,60,523,74.857
781,0,17775,143.302
781,37,513,73.129
782,0,17924,145.937
782,13,552,70.843
782,42,1,0.086
783,0,18055,146.424
783,41,509,70.19
783,219,1,0.015
784,0,17948,144.829
784,10,3,0.059
784,267,589,75.084
785,0,18022,145.764
785,44,613,72.084
786,0,18311,148.749
786,36,534,70.607
787,0,17889,144.911
787,39,544,72.473
788,0,18125,147.244
788,6,671,73.207
788,11,1,0.023
789,0,18053,147.353
789,26,1,0.016
789,79,1,0.022
789,214,498,70.287
790,0,18044,146.36
790,29,508,72.608
790,160,2,0.012
791,0,18038,146.966
791,275,535,75.028
792,0,18079,146.305
792,15,2,0.053
792,18,3,0.101
792,34,531,72.889
793,0,18173,146.749
793,254,534,72.087
793,263,1,0.045
793,293,1,0.006
794,0,18137,145.975
794,33,483,74.333
795,0,18051,147.44
795,23,547,74.605
795,43,4,0.139
796,0,17997,144.994
796,15,1,0.015
796,163,484,69.849
797,0,18046,146.348
797,27,533,75.78
797,89,1,0.015
798,0,18001,146.198
798,32,557,74.985
798,120,1,0.028
799,0,17844,144.045
799,28,553,70.531
800,0,18173,148.604
800,84,538,73.901
801,0,17815,143.861
801,29,505,66.673
802,0,17790,143.271
802,144,490,71.807
803,0,17854,144.341
803,60,566,75.676
803,306,1,0.017
804,0,17867,145.289
804,43,597,80.984
805,0,18363,148.875
805,32,551,70.942
806,0,18182,146.531
806,143,475,73.599
807,0,18145,145.439
807,198,522,73.693
808,0,17704,142.402
808,28,527,74.083
808,33,1,0.04
809,0,18089,146.223
809,126,499,73.861
810,0,18081,146.554
810,204,547,74.054
811,0,17999,145.13
811,77,1,0.014
811,190,542,73.184
812,0,17817,144.026
812,9,2,0.086
812,28,601,74.881
813,0,17837,144.339
813,153,548,76.586
814,0,18060,144.166
814,40,497,69.544
815,0,18019,145.796
815,30,499,71.984
816,0,17974,144.011
816,101,517,76.378
817,0,17792,143.185
817,42,506,73.351
817,53,2,0.093
818,0,17941,144.972
818,11,2,0.018
818,39,552,71.306
819,0,17936,146.196
819,53,643,71.646
819,345,1,0.01
820,0,18092,146.838
820,9,1,0.06
820,43,2,0.133
820,258,523,72.874
821,0,18115,147.125
821,94,565,76.476
821,147,8,0.21
822,0,18076,146.173
822,35,516,71.466
823,0,17952,144.222
823,30,4,0.039
823,93,619,71.006
824,0,17803,143.846
824,28,497,71.615
825,0,17733,143.742
825,78,643,73.459
825,254,1,0.036
826,0,18092,145.268
826,249,549,71.595
827,0,18323,146.835
827,131,530,71.282
828,0,18056,145.601
828,25,525,77.65
829,0,18012,145.013
829,425,533,73.812
829,426,1,0.011
830,0,17775,143.016
830,131,540,74.502
831,0,17948,144.035
831,27,2,0.046
831,67,1,0.049
831,191,633,73.249
831,616,2,0.308
832,0,17943,144.995
832,47,517,75.138
832,78,1,0.008
833,0,17834,144.863
833,11,2,0.018
833,73,1,0.011
833,156,569,74.249
834,0,17932,145.09
834,159,505,69.044
835,0,17977,146.304
835,42,509,70.868
836,0,18082,146.339
836,125,553,71.252
836,154,1,0.066
837,0,17917,144.779
837,12,1,0.009
837,86,628,75.204
838,0,17828,144.015
838,89,429,68.834
839,0,18138,145.489
839,81,634,74.715
840,0,18004,146.226
840,95,533,75.134
841,0,18078,147.446
841,24,476,72.328
842,0,17935,145.643
842,28,527,76.747
843,0,17886,144.711
843,32,538,73.947
844,0,17940,144.669
844,42,523,72.773
845,0,17703,143.634
845,219,630,72.533
846,0,17908,144.249
846,38,589,76.334
846,107,2,0.031
847,0,18013,145.178
847,18,493,72.149
848,0,17983,145.903
848,34,599,76.517
849,0,18010,145.702
849,27,553,74.222
850,0,18086,146.642
850,111,555,71.982
851,0,18101,146.238
851,168,1,0.006
851,216,560,73.383
852,0,17977,145.093
852,27,476,70.603
853,0,17844,144.998
853,38,561,73.373
853,65,2,0.167
854,0,18102,146.26
854,7,2,0.018
854,392,566,75.01
855,0,17999,146.542
855,62,4,0.167
855,113,1,0.014
855,157,1,0.006
855,212,502,74.696
856,0,18323,148.445
856,122,547,76.039
857,0,18185,146.556
857,34,616,72.186
857,144,1,0.034
858,0,17973,144.451
858,48,514,73.391
859,0,18149,147.118
859,10,600,70.232
859,92,3,0.075
860,0,18295,148.491
860,15,609,72.871
861,0,17915,145.462
861,21,523,74.675
862,0,18103,145.003
862,43,533,73.844
863,0,18000,146.01
863,97,2,5.073
863,126,517,67.52
864,0,18005,145.889
864,22,548,71.749
864,145,1,0.028
865,0,17953,145.558
865,93,516,72.721
866,0,17998,146.247
866,57,559,68.616
866,287,1,0.008
866,563,1,0.009
867,0,17877,144.593
867,34,523,75.217
868,0,17840,144.546
868,21,529,75.658
869,0,17804,144.266
869,22,551,76.337
870,0,17833,143.963
870,33,535,76.242
871,0,18006,145.475
871,145,604,71.417
872,0,18064,145.43
872,34,522,74.376
873,0,18041,145.585
873,18,580,75.816
873,28,2,0.063
873,120,8,0.053
873,221,3,0.102
874,0,18174,148.761
874,26,571,70.496
875,0,18362,147.411
875,36,569,75.326
876,0,18279,147.511
876,64,502,75.098
877,0,18142,145.657
877,32,548,73.5
877,332,2,0.037
878,0,17941,144.447
878,39,603,76.151
878,184,1,0.013
879,0,17901,144.167
879,87,522,72.921
880,0,17874,145.399
880,29,540,71.735
880,112,1,0.012
881,0,18038,145.819
881,11,2,0.233
881,56,2,0.04
881,70,564,71.725
882,0,18027,145.304
882,13,1,0.035
882,63,638,74.903
883,0,17922,145.234
883,53,534,69.42
884,0,17843,144.438
884,14,2,0.067
884,26,506,73.977
884,47,1,0.028
884,90,9,0.328
884,113,3,0.046
885,0,18098,146.946
885,83,490,72.043
886,0,18092,146.031
886,23,564,77.175
886,31,4,0.096
887,0,17960,146.992
887,113,545,71.561
888,0,17958,146.157
888,116,577,72.303
889,0,17913,144.1
889,53,537,76.186
890,0,18280,145.833
890,39,517,72.301
891,0,17859,145.054
891,23,629,73.218
891,141,2,0.048
892,0,18036,147.035
892,9,3,0.072
892,218,539,74.952
893,0,17901,144.534
893,12,635,74.506
894,0,17988,145.67
894,40,543,71.443
895,0,17999,144.728
895,97,513,72.794
896,0,18038,145.678
896,23,549,71.189
897,0,17869,143.979
897,101,553,73.801
898,0,17794,143.995
898,169,634,79.78
899,0,17796,144.429
899,54,1,0.011
899,91,572,69.493
900,0,17774,143.684
900,167,514,73.665
901,0,17946,143.981
901,39,1,0.006
901,158,661,73.822
902,0,17919,145.236
902,31,530,75.015
902,35,1,0.006
902,58,2,0.038
903,0,17782,142.718
903,172,516,72.917
904,0,17982,144.025
904,61,518,76.423
905,0,17981,145.171
905,261,554,72.022
906,0,18060,146.035
906,46,525,73.764
907,0,18007,146.11
907,46,554,74.185
907,49,1,0.042
908,0,18148,147.473
908,46,553,74.247
909,0,17821,143.638
909,44,537,76.343
910,0,17859,142.026
910,18,3,0.085
910,49,552,71.335
911,0,17847,144.058
911,26,5,0.089
911,89,511,74.709
912,0,18131,145.685
912,36,509,74.168
913,0,18145,146.257
913,52,610,71.391
914,0,17820,144.87
914,10,1,0.047
914,26,544,73.823
914,545,1,0.064
915,0,18020,144.585
915,11,2,0.02
915,23,533,72.526
915,528,6,0.044
916,0,17781,144.026
916,2,2,0.019
916,16,6,0.045
916,140,2,0.013
916,231,529,73.674
917,0,17900,145.127
917,196,682,76.831
918,0,18024,145.066
918,31,503,73.471
919,0,17987,145.511
919,50,2,0.018
919,102,5,0.269
919,170,1,0.021
919,179,648,75.103
920,0,18061,145.739
920,36,580,73.098
920,45,5,0.084
921,0,17883,144.32
921,189,613,70.659
922,0,18038,146.599
922,15,1,0.009
922,54,571,74.1
922,240,2,0.013
923,0,17822,144.912
923,33,556,72.73
923,134,2,0.023
924,0,17527,141.754
924,29,515,72.753
925,0,18035,146.061
925,96,554,80.013
926,0,17933,144.572
926,8,651,74.831
927,0,18006,144.859
927,43,3,0.103
927,49,530,77.426
927,76,1,0.011
928,0,17819,144.372
928,12,1,0.108
928,31,532,72.017
929,0,17981,145.981
929,46,3,0.095
929,74,553,71.478
930,0,18064,146.639
930,41,540,71.808
930,50,2,0.07
931,0,17640,142.643
931,27,544,73.833
932,0,18071,145.447
932,69,552,69.034
932,322,4,0.084
933,0,17821,144.186
933,130,514,73.937
934,0,18088,146.922
934,15,4,0.204
934,83,544,72.522
935,0,18040,145.602
935,32,513,73.624
936,0,17869,144.505
936,74,522,72.533
937,0,17935,143.84
937,79,510,70.794
938,0,17954,144.523
938,32,535,75.946
938,36,2,0.021
939,0,17978,145.829
939,49,562,74.685
939,74,1,0.014
940,0,17853,143.62
940,36,542,69.359
940,41,4,0.026
941,0,17863,144.563
941,22,5,0.213
941,28,645,72.613
941,69,3,0.125
942,0,18006,146.467
942,19,616,68.197
943,0,18232,148.607
943,22,549,72.7
944,0,17798,144.101
944,2,3,0.064
944,103,519,72.218
945,0,18170,147.854
945,51,547,72.941
945,86,1,0.02
946,0,18075,147.821
946,40,666,77.1
947,0,17959,146.178
947,27,586,77.395
948,0,18086,146.373
948,33,539,76.803
948,84,1,0.008
949,0,18035,146.298
949,6,6,0.27
949,22,2,0.026
949,139,593,72.216
950,0,17955,144.479
950,4,2,0.019
950,34,1,0.023
950,37,504,72.394
951,0,18146,147.155
951,39,534,78.798
951,94,2,0.027
952,0,17913,144.0
952,30,541,74.685
953,0,18115,144.992
953,77,505,74.407
954,0,17849,145.003
954,28,534,73.36
954,71,1,0.008
955,0,17982,143.759
955,30,519,70.54
955,61,5,0.244
956,0,18072,146.106
956,60,503,76.155
957,0,17944,144.184
957,48,619,68.255
958,0,17910,143.025
958,86,2,0.034
958,132,1,0.028
958,267,585,72.059
959,0,17945,145.83
959,76,1,0.02
959,170,538,73.896
960,0,18104,146.208
960,142,1,0.019
960,165,518,74.368
961,0,17858,145.884
961,72,496,73.568
962,0,17995,146.081
962,21,613,75.366
962,59,1,0.012
963,0,17924,144.773
963,229,543,75.829
964,0,17994,145.018
964,10,2,0.012
964,279,563,75.487
965,0,18255,146.935
965,26,547,71.242
966,0,17999,144.89
966,152,546,73.457
967,0,18010,144.19
967,173,544,73.752
968,0,18041,145.614
968,21,623,71.88
968,96,3,0.049
969,0,18224,147.672
969,346,554,74.092
970,0,18072,147.317
970,40,658,76.235
970,62,3,0.067
971,0,17980,146.064
971,3,645,72.804
971,93,1,0.006
972,0,17849,143.998
972,14,607,74.32
973,0,17904,144.264
973,35,541,73.873
973,41,7,0.178
974,0,17857,144.995
974,70,1,0.015
974,461,565,73.176
975,0,18063,147.1
975,14,2,0.017
975,41,540,69.72
976,0,18155,147.505
976,6,582,72.662
977,0,18018,146.913
977,16,2,0.012
977,128,524,70.926
977,422,1,0.055
978,0,18103,144.581
978,35,525,72.282
979,0,17942,146.547
979,22,3,0.065
979,172,638,77.548
980,0,18160,147.336
980,67,651,74.575
981,0,17973,145.085
981,16,623,75.163
982,0,18055,146.135
982,39,549,78.075
983,0,18101,144.367
983,57,523,74.371
984,0,17983,146.935
984,60,542,72.823
985,0,18026,147.268
985,157,524,72.007
986,0,18340,146.316
986,42,521,74.12
987,0,18265,146.644
987,32,505,73.308
987,61,1,0.01
988,0,17905,145.873
988,17,625,72.182
989,0,18012,145.115
989,186,1,0.012
989,198,520,71.332
989,225,1,0.007
989,227,7,0.186
990,0,18158,145.288
990,34,534,73.964
990,73,2,0.013
991,0,17885,144.957
991,24,545,71.694
991,59,2,0.019
992,0,18164,145.086
992,110,559,74.657
993,0,17916,145.052
993,17,582,74.714
994,0,18003,145.056
994,33,525,70.299
995,0,17934,144.833
995,53,554,75.717
996,0,17936,145.361
996,27,537,72.065
997,0,17867,143.982
997,47,540,75.211
998,0,17972,145.265
998,197,532,73.336
999,0,18151,146.54
999,21,613,71.467
